Hashtags,Video ID,create_time,username,region,video_description,Description Sentiments,like_count,comment_count,share_count,view_count,Comments,Comments_sentiments,Ukrainian_comments,Ukrainian_comments_sentiments,
#FreeUkraineNow,7326845200813329669,2024-1-22,@maria_chuevskaya,Ukraine,--,Neutral Sentiment,2400000,55000,7565,,1. this is still happening. 2. ITS NOT A COMPETITION 3. Can I use this as reference for my bloxburg house? 4. what is a happy house? 5. may God protect you and your family and friends 🙏❤ 6. sending love from Lithuania 🇱🇹 7. i'm so sorry for what's going on i couldn't imagine 😔 8. Why is your room so nice tho 9. im so sorry is there anyway u can get out? 10. my house is the only house that even has anything left of it where i live,"1) Inclined towards Ukraine
2) Neutral Sentiment
3) Unrelated/Cannot infer sentiment towards war
4) Inclined towards Peace
5) Neutral Sentiment
6) Unrelated/Cannot infer sentiment towards war
7) Inclined towards Ukraine
8) Unrelated/Cannot infer sentiment towards war
9) Inclined towards Peace
10) Inclined towards Peace",,,
#FreeUkraineNow,7279166173663694126,2023-9-15,@yarloslavic,Ukraine,"#Москва #Россия #Donbass
#KIA #Russia #Russian #Ukrainian #ukrainecounteroffensive #WW3 #AFU #Zelensky #Putin #Biden #Proxy #Kiev #orthodox #orthodoxy☦️ #orthodoxy #UkraineWar #ukrainewarfootage #China #Trump #DeSantis #LGBT #FreeAssangeNow #Assange #DPR #LPR",Inclined towards Russia,8734,1671,426,,1. That's war 2. This is a joke? Or he's serious lol 3. You made my Day 🤦‍♂️ 4. its called war 5. please stay safe brother and prayers for you all 6. Stay strong bro 7. Can't hear anything... 8. What are you doing in there?!! 9. Looks safer than New York 10. Stay safe brother and keep up the good work 👍 11. What about Serbia 12. Stay safe Brother 13. What about kyav ?? 14. What about lybia and iran 15. You're doing a great job. Take care of yourself.🙏🙏,"1) Inclined towards Ukraine
2) Neutral Sentiment
3) Inclined towards Peace
4) Inclined towards Ukraine
5) Inclined towards Peace
6) Inclined towards Peace
7) Unrelated/Cannot infer sentiment towards war
8) Unrelated/Cannot infer sentiment towards war
9) Inclined towards Peace
10) Inclined towards Peace
11) Inclined towards Ukraine
12) Inclined towards Peace
13) Inclined towards Ukraine
14) Inclined towards Ukraine
15) Inclined towards Peace",,,
#FreeUkraineNow,7298020191802330399,2023-11-5,@nbcnews,Ukraine,"#Ukraine is ""not ready"" to give up its ""freedom to this f—ing terrorist Putin,” President #Zelenskyy tells Kristen Welker on @Meet the Press.",Inclined towards Ukraine,66400,16200,1929,,"1. Everyone knows nato had encroached to near, all Putin wanted was for Ukraine to peacefully disarm, zelensky had SINISTER motives serving USA interests 2. I am Canadian and I stand with Russia and Putin ❤️❤️❤️🇨🇦🇨🇦🇨🇦🇷🇺🇷🇺🇷🇺 3. It's him Zelensky adding to the war looking for money he doesn't care about his people just sends them off to scrounge off to others 4. Zelenky and Netanyahu are taking our money 5. Go Russia from Palestine 6. Putin just has alot of Weapons, that dont make him a Terrorist! israel has caused soo much Terror to Palestinians and nobody calls them Terrorists!WHY 7. zelensky is a scared man who hides behind anyone who can fight for him 8. #Zelenski #Netanyahu and #Biden are the worst leaders of all time. #Putin is the greatest leader of all times!👊🏽💯🙌🏾❤️ 9. So if they replace Putin, you’d give up?? Plus why there is no election in Ukraine?","1) Inclined towards Ukraine
2) Inclined towards Russia
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Russia
6) Unrelated/Cannot infer sentiment towards war
7) Inclined towards Ukraine
8) Inclined towards Russia
9) Unrelated/Cannot infer sentiment towards war",,,
#FreeUkraineNow,7298417846588149038,2023-11-6,@dingnewscorp,Ukraine,Zelensky wants more aid from the united states but republicans are weary,1) Inclined towards Ukraine,102800,6538,568,,"1. Why can’t the us give its citizens 10k a month but you got money to send to two other countries 2. I am all for giving them aid, but with 74 billion they should have been in Moskow by now. Something aint right 3. It’s 113 BILLION DOLLARS NOT 75 BILLION 😂 4. 75 billion is an understatement 5. Have you seen the size difference? Not like they are getting extra troops either. 6. Im late literally 2min late😔 7. he's getting richer everyday the Ukrainians are suffering 8. 75B is more money that some countries have 9. Canada is going bankrupt helping everyone but itself... 10. does he think anyone is required to give him ANY aid? like does he think we're just gonna give him all the taxes? 11. what's the big deal? just print more USD and send over!","1) Neutral Sentiment
2) Inclined towards Russia
3) Neutral Sentiment
4) Inclined towards Russia
5) Neutral Sentiment
6) Neutral Sentiment
7) Inclined towards Ukraine
8) Neutral Sentiment
9) Inclined towards Russia
10) Inclined towards Russia
11) Inclined towards Russia",,,
#HoldRussiaAccountable,7336204810158492961,2024-2-16,@c4news,Ukraine,"Putin 'must be held accountable for what he has done' says Ukrainian President Volodymyr Zelenskyy after Russian prison service said that opposition leader Alexei Navalny had died.
#navalny #alexeinavalny #russia #putin #zelenskyy #c4news",Inclined towards Ukraine,2218,1012,72,,"1. This action loan of Putin, killing his opposition should be enough to ensure Ukraine get the funding they needed. Putin has shown his true colours. 2. Absolutely right ,!🥰🥰🥰 3. And how is your business man 4. with this speech alone, the U.S should bring more funds to Ukraine. 5. He is trying to make his bosses happy by this speech 6. And Assange? 7. I feel sorry for the man, I just need to think, who does this death suit, 30 days before the election and after the interview with TC 8. lol, and the show continues to go on! And you ppl that believe any of this? 😂 9. 😂😂 yet Ukraine intelligence said different","1) Inclined towards Ukraine
2) Neutral Sentiment
3) Unrelated/Cannot infer sentiment towards war
4) Inclined towards Ukraine
5) Unrelated/Cannot infer sentiment towards war
6) Unrelated/Cannot infer sentiment towards war
7) Unrelated/Cannot infer sentiment towards war
8) Unrelated/Cannot infer sentiment towards war
9) Unrelated/Cannot infer sentiment towards war",,,
#HoldRussiaAccountable,7323996145741532458,2024-1-14,@annayak24,Ukraine,Only special types of ppl see both the terrorist and the victim in the wrong #ukraine #ukraine🇺🇦,Inclined towards Ukraine,5572,267,17,,"1. Totally agree. 💙💛🇺🇦🇺🇦💛💙 2. да, а самі вони кажуть «фрі палестіне» типу, що за фігня??? 3. This kind of people do not exist for me. 4. Right?! Not even a res flag, instant block. 5. I just don't want to be involved in politic 6. Can someone educate me on the conflict more 7. Ukraine was invaded. Orc slaves follow evil crazy dictator 8. it's one thing to say this about Israel/Palestine, but yeah Russia is objectively in the wrong 9. 😡😡 only the most PRIVILEGED protect those who attack HOSPITALS 🏥 and Children’s Shelters 🤬🤬 #SlavaUkraini - and God DAMN the #gop and their sponsor #Punyputin !!!","1) Inclined towards Ukraine
2) Inclined towards Russia
3) Neutral Sentiment
4) Inclined towards Peace
5) Neutral Sentiment
6) Neutral Sentiment
7) Inclined towards Ukraine
8) Inclined towards Russia
9) Inclined towards Ukraine","2. да, а самі вони кажуть «фрі палестіне» типу, що за фігня???",2) Inclined towards Russia,
#HoldRussiaAccountable,7319477524055067950,2024-1-2,@eiloohdekciw,Ukraine,"“…For the third day already, our air defense soldiers are doing incredible work. Since December 31, Russian inhumans have already used about 170 ""shahedis"" and dozens of rockets of various types. The absolute majority of them were aimed at civilian objects. I thank all partners who help in strengthening our air shield. And it's obvious that it helps save hundreds of lives every day and every night that would have been taken by Russian terror if it weren't for Patriots and other defense systems.

This year, we will continue working with everyone in the world who values ​​life to further strengthen our air shield and hold Russia accountable for what it has done. A terrorist state must feel the consequences of what it does.”
Posted to President Zelenskyy’s Telegram 1/2/24 #zelenskyy #zelensky #ua #ukraine #attack #kyiv #kharkiv #dead #wounded #warinukraine #supportukraine #standwithukraine #ukrainewillwin #fr #fp #telegram",Inclined towards Ukraine,63,6,2,,1. 😭🙏💔🇺🇦😡🤬🤬 2. Sending prayers and love 3. 😥😥🙏🙏🙏🙏 4. 💔🙏🤬💛💙 5. Putin is and will always be a war criminal 6. 🖤❤️💪🇺🇦 I have only anger 🤬,"1) Inclined towards Ukraine
2) Inclined towards Peace
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Russia
6) Inclined towards Ukraine",,,
#HoldRussiaAccountable,7317766840854465838,2023-12-28,@united24_media,Ukraine,They will be held accountable! #chemical#russia#ukraine,Inclined towards Ukraine,410,65,21,,"1. And in uk 😡 2. Slava Ukraine 🇺🇦 3. Yeah where is the proof!?? Also Ukraine uses cluster rounds first which is a war crime. Slava Rossiya 🇷🇺 4. need to use more. Ukraine is a joke 5. cowards🇺🇦🇺🇦 6. Fire one of those puppies up putins ass, please. Glory to Ukraine !!! 7. Russia getting desperate !✌️✌️🇺🇦🇺🇦✌️✌️ 8. UK depleted uranuim shells ??? 🤣🤣🤣🤣 9. and what would you expect from Putin and Russians 10. really where is the Proof??? It was the ghost of Kyiv 11. Weird how not even pro ukranian telegram channels are not reporting it and even liveuamap 12. 💙💛🇺🇦💙💛 they must be stopped","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Russia
4) Inclined towards Russia
5) Inclined towards Ukraine
6) Inclined towards Peace
7) Inclined towards Ukraine
8) Inclined towards Russia
9) Inclined towards Russia
10) Inclined towards Ukraine
11) Neutral Sentiment
12) Inclined towards Ukraine",,,
#LivesLostUkraineWar,7264327391886003499,2023-8-6,@qingsongzi,Ukraine,#war #warzone #ukraine #russia #fyp #fypage #tiktok #tik_tok #tiktoker,Inclined towards Ukraine/Inclined towards Russia,6459,1291,1474,,"1. Nato is a waist of time they are powerless now 2. so so sad, in war no one really wins 🙏 3. Thanks for telling the truth 4. Fight to the last Ukrainian 😏 5. this war must stop now or the world could be in trouble 6. they said to the last 7. very true and sad , sir. 8. I don't no English to much 9. Rise up and stop this war for whom this young man died from both sides really sad 10. In the name of our father mother son's and daughter's God's kingdom help us to save our planet Earth that we all love in Jesus Christ name amen peace","1) Inclined towards Russia
2) Inclined towards Peace
3) Neutral Sentiment
4) Inclined towards Ukraine
5) Inclined towards Peace
6) Unrelated/Cannot infer sentiment towards war
7) Inclined towards Peace
8) Unrelated/Cannot infer sentiment towards war
9) Inclined towards Peace
10) Inclined towards Peace",,,
#LivesLostUkraineWar,7203625006927072517,2023-2-23,@newswithchrisofficial,Ukraine,A minute silence for all those who have lost their lives in Ukraine and in all wars around the world #ukraine #news #mintuesilence #latestnews,Inclined towards Peace,1264,99,26,,"1. we stand with Ukraine 🇺🇦 🇬🇧 2. I am so sorry for all the innocent people of Ukraine dealing with this we are with you Ukraine 🇺🇦 🇬🇧😥 3. My respect to you bossman 🇬🇧🇬🇧🇺🇦🇺🇦 4. 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 5. Watched All Quiet on the Western front last night and then realized today is the Ukraine anniversary too,sobering 6. I couldn’t stop laughing 😂 7. All Are Standing With Ukraine 🇺🇦🇺🇦 8. Slava Ukraine 🇺🇦 I stand with you! 9. Honestly it’s a touchy subject for everyone I just want the war to end and peace before any escalation 10. Slava Ukraine rest in peace to those that died they’ll never be forgotten 🕊️❤️","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Neutral Sentiment
7) Inclined towards Ukraine
8) Inclined towards Ukraine
9) Inclined towards Peace
10) Inclined towards Peace",,,
#LivesLostUkraineWar,7068388536487120134,2022-2-24,@laurenamourmusic,Ukraine,‘Where is the love’ was written for Ukraine 🇺🇦 #ukraine #fyp #rewrite #war #blowthisup #whereisthelove #blackeyedpeas #peace #russia #love #foryou,Inclined towards Ukraine,1400000,32100,110600,,"1. can we show the same energy for every country that’s been suffering for years on end Yemen 🇾🇪 Syria 🇸🇾 🇮🇶 iraq Afghanistan 🇦🇫 etc ? .. 2. The fact this song can still be relatable after so many years just shows how there’s still so much hate in the world 🥲 3. Who’s here before it goes viral?! They need to make a full version of this! @will.i.am 4. I love how you included love for Russia, it’s not their fault, it’s Putins and the Russian government. Sending love to all from England 🥰 5. aint no way 💀💀 6. It’s crazy how everyone is going mad and crazy now that bombs and war are starting in ukraine, what about palestine , syria , iraq , yemen etc who 7. You have a hidden talent,keep it hidden 🔥💯🙌 8. ok so every one on the earth helps ukraine but who helped 🇷🇸🇮🇶🇰🇼🇸🇾?who?? 9. I got chills with your voice singing I pray for both countries 🥺❤️🇺🇦❤️","1) Inclined towards Peace
2) Neutral Sentiment
3) Unrelated/Cannot infer sentiment towards war
4) Inclined towards Russia
5) Unrelated/Cannot infer sentiment towards war
6) Neutral Sentiment
7) Neutral Sentiment
8) Unrelated/Cannot infer sentiment towards war
9) Inclined towards Ukraine",,,
#LivesLostUkraineWar,7234935357966437674,2023-5-19,@pinkdaddyofficial,Ukraine,#News #Worldnews #Ukraine #Russia #War,Inclined towards Ukraine,142,74,6,,"1. Not soldiers 2. Well yea, when you level towns and everyone in them, vs just eliminating army, there is gonna be a lot 3. Ya think ! 4. This 7:1 been debunked 😏 5. What documents, link please? 6. Ukraine is winning on tiktok😂😂😂😂 7. except for the call of duty Slava Ukraine warriors, I think most people knew that","1. Neutral Sentiment
2. Inclined towards Russia
3. Neutral Sentiment
4. Neutral Sentiment
5. Neutral Sentiment
6. Inclined towards Ukraine
7. Inclined towards Ukraine",,,
#LivesLostUkraineWar,7105476313858755883,2022-6-4,@fun_dad_family,Ukraine,That's Crazy... #fundadfamily #news #war #ww3 #ukraine #russia #putin #worldwar3 #people #displaced #zelenskyy #ReadyForHell #prayforpeace,2) Inclined towards Russia,290,53,8,,1. I doubt the numbers are accurate 2. Just don’t believe it 3. It’s sad that watching fox is no better than cnn still pushing false news in us here in the west 4. What’s up with everyone’s necks lately? 5. good to see Thanos got a job with fox news 6. So the Ukrainian army gives our News Media the official Russian losses?,"1) Neutral Sentiment 
2) Neutral Sentiment 
3) Inclined towards Russia 
4) Unrelated/Cannot infer sentiment towards war
5) Inclined towards Russia 
6) Inclined towards Ukraine",,,
#LivesLostUkraineWar,7068513111577480495,2022-2-24,@leandra.zimmerman,Ukraine,Inoccent lives are being lost 😔 #worldpeace #russia #airstrike #ukraine #war #residential #prayforukraine,4) Inclined towards Peace,1082,103,88,,1. Oh my god how frightening 2. Oh the babies crying 💔 3. The death toll went from 50 to 130 within hours. Last I check 130 deaths 316 injuries but that was last night I checked 🥺 4. Thoughts with you all 🙏🏼❤️🏴󠁧󠁢󠁳󠁣󠁴󠁿🇺🇦🇬🇧 5. ❤ The trauma this will cause. I am so sorry this is going on. 😪 I wish they would make an exception f r residents with out a passport to evacuate. 6. This is so hard to hear. Breaks my heart completely no child should ever be put through this 7. This breaks my heart so much! 😭😭 What a crazy world we live in!! 🥺🥺,"1) Inclined towards Russia
2) Inclined towards Russia
3) Inclined towards Russia
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Ukraine",,,
#ChildrenOfWarUkraine,7331776775128665375,2024-2-4,@beloyar88,Ukraine,#nowarinukraine #fakewar#callofduty,2) Inclined towards Russia,1400000,33200,36700,,"1. wanna stay on wartok 2. commenting to stay on wartok 3. Wartok? Just go to certain *websites* and you can literally watch the entire war unfold uncensored for free. Literally entire battles. Trenches, tanks, drones 4. That was to close for comfort 5. how are they so calm? 6. What game is this? 7. that's sad bruh 8. commenting to stay on wartok 9. algorithm","1) Neutral Sentiment
2) Neutral Sentiment
3) Inclined towards Russia
4) Inclined towards Peace
5) Neutral Sentiment
6) Unrelated/Cannot infer sentiment towards war
7) Inclined towards Peace
8) Neutral Sentiment
9) Unrelated/Cannot infer sentiment towards war",,,
#ChildrenOfWarUkraine,7306412626605559083,2023-11-27,@mrrexcasino_sportsbook_,Ukraine,"#unique new video from the frontlines in the #war in #ukraine The video is from recently in the eastern Ukrainian city of Avdiivka, which has become one of the most brutal spots on the Ukrainian frontline. ‘Everything is destroyed’ Via @CNN #ukrainewar #russia #frontlines #frontline #avdiivka #ukrainerussiawar #warzone #warzoneclips #ukrainenews #cnn #cnnnews #dailymail #dailymailuk #bbcnews",Inclined towards Ukraine,5369,97,96,,"1. Urraaaaaa Russia 2. За что нам это я реву 😭 3. це повинно бути страшно помічати і сумно 😭 4. Russia 👍👍👍 5. 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 6. 🇷🇺💪🏻💪🏻💪🏻 7. Привет 8. За мир в Україні та за солідарність з українським і російським народом. Проти військової боротьби. 9. wie heißt der Film 10. It Zelensky truly loved Ukraine he’d give up the territory that wants to be a part of Russia & seek NATO membership immediately after. 11. Slava Ukraine slava Haag tribunal Ukraine 🇺🇦 Ukraina 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ 12. To be an enemy of the US is dangerous, but to be a friend is fatal - Henry Kissinger 13. they all get killed. I've seen the Russian video of them taking the trench, and they are all dead including the woman","1) Inclined towards Russia
2) Inclined towards Ukraine
3) Neutral Sentiment
4) Inclined towards Russia
5) Inclined towards Ukraine
6) Inclined towards Russia
7) Neutral Sentiment
8) Inclined towards Peace
9) Unrelated/Cannot infer sentiment towards war
10) Neutral Sentiment
11) Inclined towards Ukraine
12) Neutral Sentiment
13) Inclined towards Russia",2. За что нам это я реву 😭 3. це повинно бути страшно помічати і сумно 😭 4. Russia 👍👍👍 5. 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 6. 🇷🇺💪🏻💪🏻💪🏻 7. Привет 8. За мир в Україні та за солідарність з українським і російським народом. Проти військової боротьби. 9. wie heißt der Film,1) Inclined towards Russia 2) Inclined towards Ukraine 3) Neutral Sentiment 7) Neutral Sentiment 8) Inclined towards Peace 9) Unrelated/Cannot infer sentiment towards war,
#ChildrenOfWarUkraine,7299629789093121322,2023-11-9,@joeycontino2,Ukraine,Ukrainian Children’s War Struggle #putin #armedforcesofukraine #warinukraine #russianinvasion #ukrainewar #supportukraine #standwithukraine #славаукраїні #героямслава #ukrainewillwin #Kherson #Mykolaiv #donhesk #Luhansk #zaporizhzhia🇺🇦 #bakhmut🇺🇦 #Ukraine #greenscreen #greenscreenvideo,1) Inclined towards Ukraine,2641,192,36,,"1. We are really grateful for the help, but nothing will replace what we lost during the wait for that help… Glory to our heroes 🇺🇦 2. HEARTBREAKING.. SLAVA UKRAINI 🥰 3. 🥺🥺🥺 what a shame bless her and her family 💚🏴󠁧󠁢󠁳󠁣󠁴󠁿 4. Heartbraking😪🕯️🙏🏻 Slava Ukraine, heroyam slava🇫🇮🫡♥️🇺🇦💙💛💙 5. Heartbreaking 6. It’s heartbreaking 💔🥲 7. God bless all these babies, so so sad.🙏🏻 8. So sad😭😭😭😭","1. Inclined towards Ukraine
2. Inclined towards Ukraine
3. Neutral Sentiment
4. Inclined towards Ukraine
5. Neutral Sentiment
6. Neutral Sentiment
7. Neutral Sentiment
8. Neutral Sentiment",,,
#ChildrenOfWarUkraine,7309576924110605573,2023-12-6,@bilykkate,Ukraine,"Thank you to everyone who helped me bring joy to child refugees on St. Nicholas Day, children who fled from the occupation and have witnessed and endured the unspeakable horrors of war in Ukraine. #🇺🇦 #ukrainian #ukrainewar #fyp",1) Inclined towards Ukraine,627,41,2,,"1. good job 👏 👍 2. Kate how can we help? 3. Amazing beautiful with a big golden heart 👌 4. full respect🥰🥰🥰🥰 5. Amazing- is there a donation link somewhere in your bio? 6. 🇺🇦Thank you so much, Kateryna ❤️ 7. wow looking so nice congrats dear friend 🌹🌹🌹 8. you have a heart of gold 💛 9. Happy Children Warm Hearts 💕 of Gold 10. tienes un buen corazon.🥰🥰🥰. thanks for being you 😊","1) Neutral Sentiment
2) Inclined towards Ukraine
3) Neutral Sentiment
4) Neutral Sentiment
5) Neutral Sentiment
6) Inclined towards Ukraine
7) Neutral Sentiment
8) Neutral Sentiment
9) Neutral Sentiment
10) Neutral Sentiment",10. tienes un buen corazon.🥰🥰🥰. thanks for being you 😊,10) Neutral Sentiment,
#ProtectCiviliansUkraine,7298491584084135214,2023-11-6,@what.history,Ukraine,"Footage from ukraine, educational purposes only #history #footage #educational",Neutral Sentiment,121900,1284,344,,"1. I've seen a claymore explode as a demonstration to the devastation they cause. pray you never walk into one 2. Bouncing betty🤣🤣🤣 they can’t be used in the battlefield anymore pal 3. a boat oar, those guys are animals 😂 good luck putin 👍 4. Ukraine? Do people still watch that show? Palestine battle is the new hype 5. was the land mine detonated? if this war ever ends won't humans in the future walk into some of these? 6. You know in 30 years time when someone dies to a landmine in Ukraine we gonna come back to this video 😂 7. You had me up until you said a frag mine is like a bouncing Betty or claymore 🤡😂","1) Inclined towards Ukraine
2) Neutral Sentiment
3) Inclined towards Russia
4) Unrelated/Cannot infer sentiment towards war
5) Neutral Sentiment
6) Inclined towards Ukraine
7) Neutral Sentiment",,,
#ProtectCiviliansUkraine,7312843497072119046,2023-12-15,@petualang_z,Ukraine,🇷🇺 #russian #fypages #war,2) Inclined towards Russia,6051,77,81,,"1. have a question I don't see any casing coming out of gun after he shots also mine doesn't have that much smoke coming out of the barrel, 2. URAAAAA🇷🇺🇷🇺🇷🇺💖👏🏾 FREE PALESTINE🇵🇸🇵🇸🇵🇸💖👏🏾 (KENYA🇰🇪🇵🇸🇵🇸🇵🇸🇰🇪 3. đánh chiến hào ko phải đơn giản như trên uav quay 4. wala nmn kalaban 😅😅😅😅 5. I can’t believe this comment section saying “free Russia” when Russia is shooting unarmed civilians and committing war crimes 6. adesso la mossa migliore per la Russia è conquistare più ucraina possibile per rivenderla al migliore offerente 7. Roba da 1a Guerra Mondiale 😱","1) Neutral Sentiment
2) Inclined towards Russia
3) Neutral Sentiment
4) Neutral Sentiment
5) Inclined towards Ukraine
6) Inclined towards Russia
7) Neutral Sentiment",3. đánh chiến hào ko phải đơn giản như trên uav quay 6. adesso la mossa migliore per la Russia è conquistare più ucraina possibile per rivenderla al migliore offerente 7. Roba da 1a Guerra Mondiale 😱,"3) Neutral Sentiment 6) Inclined towards Russia
7) Neutral Sentiment",Vietnamese
#ProtectCiviliansUkraine,7289064372079447326,2023-10-12,@abitabouteverything,Ukraine,msta-s with reinforced protection #ukraine #russian #fyp #usa #viral,Inclined towards Ukraine,1004,37,22,,1. ốp gỗ nữa à ? 2. nice Target for the German PZH2000 and Himars 🇺🇦 🤝 🇩🇪 3. talk about coping mechanisms if they're using wood and a cope cage 😂 4. ще три накати треба зробити 😁 5. 🇷🇺🇷🇺🇷🇺💯💯💯👊 6. go Russ 7. it won't help you,"1) Unrelated/Cannot infer sentiment towards war
2) Inclined towards Ukraine
3) Unrelated/Cannot infer sentiment towards war
4) Inclined towards Ukraine
5) Inclined towards Russia
6) Inclined towards Russia
7) Neutral Sentiment",1. ốp gỗ nữa à ? 2. nice Target for the German PZH2000 and Himars 🇺🇦 🤝 🇩🇪 😂 4. ще три накати треба зробити 😁,1) Unrelated/Cannot infer sentiment towards war 2) Inclined towards Ukraine 4) Inclined towards Ukraine,
#ProtectCiviliansUkraine,7312796916893502762,2023-12-15,@teamgreen24,Ukraine,💚 Lviv. Martian field. We will never forget our heroes who gained freedom and protection for Ukraine! We remember the price of our freedom and independence. Eternal glory to all those who defended the state! 💚 #українськийтікток #zelenskyytok #зеленськийпрезидент #президентаУкраїни #lviv #львів,Inclined towards Ukraine,326,20,2,,"1. Oh my lord... So sad 🙏🇺🇦🙏 2. Вічна пам’ять Героям. 3. вічна слава героям ! 4. Вічна пам'ять Героям України! 🕯️🥀🙏🇺🇦🕯️🥀🙏🇺🇦 5. Вічна пам'ять загиблих Героїв 🙏🙏🙏🕯️🕯️ 6. вічна память героям 7. Вечная и Светлая Память, Героям Украины!🇺🇦 💐 Мягких Вам, Облаков!🙏🙏🙏 Вы, Увидите Солнце!🙏🙏🙏💐💐💐 8. Вистоїмо Переможемо Не забудемо! 9. vАІЧНА СЛАВА НАШИМ ГЕРОЯМ🔥🔥 10. Як боляче на це дивитися... Героям Слава!!!","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Ukraine
8) Inclined towards Ukraine
9) Inclined towards Ukraine
10) Inclined towards Ukraine","2. Вічна пам’ять Героям. 3. вічна слава героям ! 4. Вічна пам'ять Героям України! 🕯️🥀🙏🇺🇦🕯️🥀🙏🇺🇦 5. Вічна пам'ять загиблих Героїв 🙏🙏🙏🕯️🕯️ 6. вічна память героям 7. Вечная и Светлая Память, Героям Украины!🇺🇦 💐 Мягких Вам, Облаков!🙏🙏🙏 Вы, Увидите Солнце!🙏🙏🙏💐💐💐 8. Вистоїмо Переможемо Не забудемо! 9. vАІЧНА СЛАВА НАШИМ ГЕРОЯМ🔥🔥 10. Як боляче на це дивитися... Героям Слава!!!","2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Ukraine
8) Inclined towards Ukraine
9) Inclined towards Ukraine
10) Inclined towards Ukraine",
#RefugeesFromUkraine,7266257230796803374,2023-8-11,@yewleea,Ukraine,“Look at all of these rick Ukrainian refugees! The war is not real!!! I want my money back!” #ukraine #ukraine🇺🇦 #fyp #russia #viral #ukraineinvasion #рек #рекомендація #refugee,1) Inclined towards Ukraine,47600,974,3452,,"1. the more I listen to you, the more I realize that most people can't see the bigger picture... of this world. 2. my current guest has been at my place for over 1.5 years. I'll not let her go back until it's safe. because she's valued! Good thing she doesn't want 3. Perfect words 💙💛 4. very well put about jobs! no one in Canada would work at factory with an engineering degree, but my dad has to 5. Thank you! I wish more people would see that 6. as usual brilliant explanation you doing great job! keep it up! 7. Thank you for sharing. I’ve worked in refugee resettlement for almost 20 years and am always shocked how little people understand displacement. 8. Thank you for the truth!","1) Neutral Sentiment
2) Inclined towards Peace
3) Inclined towards Ukraine
4) Neutral Sentiment
5) Inclined towards Peace
6) Neutral Sentiment
7) Inclined towards Peace
8) Inclined towards Peace",,,
#RefugeesFromUkraine,7223668268349918469,2023-4-19,@irisssskai,Ukraine,#uk #ukrainiangirl #refugees,Inclined towards Ukraine,1423,425,23,,"1. tbf I find it difficult living in England and I was born here. 2. It is very hard changing countries, I’m sorry you were forced to move but we are happy to have you here. I hope we have been kind. 🥰 3. can you name what you find very different, I'd love to learn about the differences in cultures 4. you seem to be doing ok here well done 👏 🥰 5. We support you!! ❤️❤️❤️❤️👍👍👍👍 6. your happily welcome in our country all that we ask is respect and kindness as long as you have those qualitys we are perfectly happy to have you ❤️ 7. You’re in my area! I hope everyone is making you feel welcome 🥰","1) Neutral Sentiment
2) Inclined towards Peace
3) Neutral Sentiment
4) Inclined towards Peace
5) Inclined towards Peace
6) Inclined towards Peace
7) Inclined towards Peace",,,
#RefugeesFromUkraine,7085873970708221226,2022-4-12,@theluncheonlawyer,Ukraine,#immigrationlawyer #immigrationattorney #ukraine #refugee #lawtok #immigrationjourney #immigration #lawtok #tiktoklawyer #attorneysoftiktok #legaltiktok,Neutral Sentiment,25500,456,321,,"1. Every bit of this! Haitian refugees are met with whips and YT refugees met w/ “open arms” 2. I have not been able to follow much of this since I saw black ppl being turned away at the Ukrainian train stations..nah..im good y’all 3. “Complexion for the protection”… amazing 4. there's ppl in at the southern border still waiting to be processed for asylum but they aren't being let in due to ""COVID risk"" 5. whatever happened to DACA👀👀👀 6. The profile pic 😭. But hb they welcome more African and Hispanic/Latino immigrants 7. Could we send them to Ohio or North Dakota then? 8. say it louder for the Somali and Ethiopian refs in back! Why tf they only sent to DC or the Midwest? CA needs more African refs, not racists.","1) Inclined towards Ukraine
2) Inclined towards Russia
3) Neutral Sentiment
4) Inclined towards Peace
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Peace
8) Inclined towards Ukraine",,,
